trial_id,trial_gene_set
1252,"('H19', 'TPM1', 'UBB', 'TIMP1', 'HSPB1', 'HSPA8')"
1253,"('H19', 'TPM1', 'UBB', 'TIMP1', 'HSPB1', 'FTL')"
1254,"('H19', 'TPM1', 'UBB', 'TIMP1', 'HSPB1', 'FTH1')"
1255,"('H19', 'TPM1', 'UBB', 'TIMP1', 'HSPA8', 'FTL')"
1256,"('H19', 'TPM1', 'UBB', 'TIMP1', 'HSPA8', 'FTH1')"
1257,"('H19', 'TPM1', 'UBB', 'TIMP1', 'FTL', 'FTH1')"
1258,"('H19', 'TPM1', 'UBB', 'HSPB1', 'HSPA8', 'FTL')"
1259,"('H19', 'TPM1', 'UBB', 'HSPB1', 'HSPA8', 'FTH1')"
1260,"('H19', 'TPM1', 'UBB', 'HSPB1', 'FTL', 'FTH1')"
1261,"('H19', 'TPM1', 'UBB', 'HSPA8', 'FTL', 'FTH1')"
1262,"('H19', 'TPM1', 'TIMP1', 'HSPB1', 'HSPA8', 'FTL')"
1263,"('H19', 'TPM1', 'TIMP1', 'HSPB1', 'HSPA8', 'FTH1')"
1264,"('H19', 'TPM1', 'TIMP1', 'HSPB1', 'FTL', 'FTH1')"
1265,"('H19', 'TPM1', 'TIMP1', 'HSPA8', 'FTL', 'FTH1')"
1266,"('H19', 'TPM1', 'HSPB1', 'HSPA8', 'FTL', 'FTH1')"
1267,"('H19', 'UBC', 'UBB', 'TIMP1', 'HSPB1', 'HSPA8')"
1268,"('H19', 'UBC', 'UBB', 'TIMP1', 'HSPB1', 'FTL')"
1269,"('H19', 'UBC', 'UBB', 'TIMP1', 'HSPB1', 'FTH1')"
1270,"('H19', 'UBC', 'UBB', 'TIMP1', 'HSPA8', 'FTL')"
1271,"('H19', 'UBC', 'UBB', 'TIMP1', 'HSPA8', 'FTH1')"
1272,"('H19', 'UBC', 'UBB', 'TIMP1', 'FTL', 'FTH1')"
1273,"('H19', 'UBC', 'UBB', 'HSPB1', 'HSPA8', 'FTL')"
1274,"('H19', 'UBC', 'UBB', 'HSPB1', 'HSPA8', 'FTH1')"
1275,"('H19', 'UBC', 'UBB', 'HSPB1', 'FTL', 'FTH1')"
1276,"('H19', 'UBC', 'UBB', 'HSPA8', 'FTL', 'FTH1')"
1277,"('H19', 'UBC', 'TIMP1', 'HSPB1', 'HSPA8', 'FTL')"
1278,"('H19', 'UBC', 'TIMP1', 'HSPB1', 'HSPA8', 'FTH1')"
1279,"('H19', 'UBC', 'TIMP1', 'HSPB1', 'FTL', 'FTH1')"
1280,"('H19', 'UBC', 'TIMP1', 'HSPA8', 'FTL', 'FTH1')"
1281,"('H19', 'UBC', 'HSPB1', 'HSPA8', 'FTL', 'FTH1')"
1282,"('H19', 'UBB', 'TIMP1', 'HSPB1', 'HSPA8', 'FTL')"
1283,"('H19', 'UBB', 'TIMP1', 'HSPB1', 'HSPA8', 'FTH1')"
1284,"('H19', 'UBB', 'TIMP1', 'HSPB1', 'FTL', 'FTH1')"
1285,"('H19', 'UBB', 'TIMP1', 'HSPA8', 'FTL', 'FTH1')"
1286,"('H19', 'UBB', 'HSPB1', 'HSPA8', 'FTL', 'FTH1')"
1287,"('H19', 'TIMP1', 'HSPB1', 'HSPA8', 'FTL', 'FTH1')"
1288,"('MYL7', 'NPPB', 'MYL9', 'TNNC1', 'MYL4', 'TPM1')"
1289,"('MYL7', 'NPPB', 'MYL9', 'TNNC1', 'MYL4', 'UBC')"
1290,"('MYL7', 'NPPB', 'MYL9', 'TNNC1', 'MYL4', 'UBB')"
1291,"('MYL7', 'NPPB', 'MYL9', 'TNNC1', 'MYL4', 'TIMP1')"
1292,"('MYL7', 'NPPB', 'MYL9', 'TNNC1', 'MYL4', 'HSPB1')"
1293,"('MYL7', 'NPPB', 'MYL9', 'TNNC1', 'MYL4', 'HSPA8')"
1294,"('MYL7', 'NPPB', 'MYL9', 'TNNC1', 'MYL4', 'FTL')"
1295,"('MYL7', 'NPPB', 'MYL9', 'TNNC1', 'MYL4', 'FTH1')"
1296,"('MYL7', 'NPPB', 'MYL9', 'TNNC1', 'TPM1', 'UBC')"
1297,"('MYL7', 'NPPB', 'MYL9', 'TNNC1', 'TPM1', 'UBB')"
1298,"('MYL7', 'NPPB', 'MYL9', 'TNNC1', 'TPM1', 'TIMP1')"
1299,"('MYL7', 'NPPB', 'MYL9', 'TNNC1', 'TPM1', 'HSPB1')"
1300,"('MYL7', 'NPPB', 'MYL9', 'TNNC1', 'TPM1', 'HSPA8')"
1301,"('MYL7', 'NPPB', 'MYL9', 'TNNC1', 'TPM1', 'FTL')"
1302,"('MYL7', 'NPPB', 'MYL9', 'TNNC1', 'TPM1', 'FTH1')"
1303,"('MYL7', 'NPPB', 'MYL9', 'TNNC1', 'UBC', 'UBB')"
1304,"('MYL7', 'NPPB', 'MYL9', 'TNNC1', 'UBC', 'TIMP1')"
1305,"('MYL7', 'NPPB', 'MYL9', 'TNNC1', 'UBC', 'HSPB1')"
1306,"('MYL7', 'NPPB', 'MYL9', 'TNNC1', 'UBC', 'HSPA8')"
1307,"('MYL7', 'NPPB', 'MYL9', 'TNNC1', 'UBC', 'FTL')"
1308,"('MYL7', 'NPPB', 'MYL9', 'TNNC1', 'UBC', 'FTH1')"
1309,"('MYL7', 'NPPB', 'MYL9', 'TNNC1', 'UBB', 'TIMP1')"
1310,"('MYL7', 'NPPB', 'MYL9', 'TNNC1', 'UBB', 'HSPB1')"
1311,"('MYL7', 'NPPB', 'MYL9', 'TNNC1', 'UBB', 'HSPA8')"
1312,"('MYL7', 'NPPB', 'MYL9', 'TNNC1', 'UBB', 'FTL')"
1313,"('MYL7', 'NPPB', 'MYL9', 'TNNC1', 'UBB', 'FTH1')"
1314,"('MYL7', 'NPPB', 'MYL9', 'TNNC1', 'TIMP1', 'HSPB1')"
1315,"('MYL7', 'NPPB', 'MYL9', 'TNNC1', 'TIMP1', 'HSPA8')"
1316,"('MYL7', 'NPPB', 'MYL9', 'TNNC1', 'TIMP1', 'FTL')"
1317,"('MYL7', 'NPPB', 'MYL9', 'TNNC1', 'TIMP1', 'FTH1')"
1318,"('MYL7', 'NPPB', 'MYL9', 'TNNC1', 'HSPB1', 'HSPA8')"
1319,"('MYL7', 'NPPB', 'MYL9', 'TNNC1', 'HSPB1', 'FTL')"
1320,"('MYL7', 'NPPB', 'MYL9', 'TNNC1', 'HSPB1', 'FTH1')"
1321,"('MYL7', 'NPPB', 'MYL9', 'TNNC1', 'HSPA8', 'FTL')"
1322,"('MYL7', 'NPPB', 'MYL9', 'TNNC1', 'HSPA8', 'FTH1')"
1323,"('MYL7', 'NPPB', 'MYL9', 'TNNC1', 'FTL', 'FTH1')"
1324,"('MYL7', 'NPPB', 'MYL9', 'MYL4', 'TPM1', 'UBC')"
1325,"('MYL7', 'NPPB', 'MYL9', 'MYL4', 'TPM1', 'UBB')"
1326,"('MYL7', 'NPPB', 'MYL9', 'MYL4', 'TPM1', 'TIMP1')"
1327,"('MYL7', 'NPPB', 'MYL9', 'MYL4', 'TPM1', 'HSPB1')"
1328,"('MYL7', 'NPPB', 'MYL9', 'MYL4', 'TPM1', 'HSPA8')"
1329,"('MYL7', 'NPPB', 'MYL9', 'MYL4', 'TPM1', 'FTL')"
1330,"('MYL7', 'NPPB', 'MYL9', 'MYL4', 'TPM1', 'FTH1')"
1331,"('MYL7', 'NPPB', 'MYL9', 'MYL4', 'UBC', 'UBB')"
1332,"('MYL7', 'NPPB', 'MYL9', 'MYL4', 'UBC', 'TIMP1')"
1333,"('MYL7', 'NPPB', 'MYL9', 'MYL4', 'UBC', 'HSPB1')"
1334,"('MYL7', 'NPPB', 'MYL9', 'MYL4', 'UBC', 'HSPA8')"
1335,"('MYL7', 'NPPB', 'MYL9', 'MYL4', 'UBC', 'FTL')"
1336,"('MYL7', 'NPPB', 'MYL9', 'MYL4', 'UBC', 'FTH1')"
1337,"('MYL7', 'NPPB', 'MYL9', 'MYL4', 'UBB', 'TIMP1')"
1338,"('MYL7', 'NPPB', 'MYL9', 'MYL4', 'UBB', 'HSPB1')"
1339,"('MYL7', 'NPPB', 'MYL9', 'MYL4', 'UBB', 'HSPA8')"
1340,"('MYL7', 'NPPB', 'MYL9', 'MYL4', 'UBB', 'FTL')"
1341,"('MYL7', 'NPPB', 'MYL9', 'MYL4', 'UBB', 'FTH1')"
1342,"('MYL7', 'NPPB', 'MYL9', 'MYL4', 'TIMP1', 'HSPB1')"
1343,"('MYL7', 'NPPB', 'MYL9', 'MYL4', 'TIMP1', 'HSPA8')"
1344,"('MYL7', 'NPPB', 'MYL9', 'MYL4', 'TIMP1', 'FTL')"
1345,"('MYL7', 'NPPB', 'MYL9', 'MYL4', 'TIMP1', 'FTH1')"
1346,"('MYL7', 'NPPB', 'MYL9', 'MYL4', 'HSPB1', 'HSPA8')"
1347,"('MYL7', 'NPPB', 'MYL9', 'MYL4', 'HSPB1', 'FTL')"
1348,"('MYL7', 'NPPB', 'MYL9', 'MYL4', 'HSPB1', 'FTH1')"
1349,"('MYL7', 'NPPB', 'MYL9', 'MYL4', 'HSPA8', 'FTL')"
1350,"('MYL7', 'NPPB', 'MYL9', 'MYL4', 'HSPA8', 'FTH1')"
1351,"('MYL7', 'NPPB', 'MYL9', 'MYL4', 'FTL', 'FTH1')"
1352,"('MYL7', 'NPPB', 'MYL9', 'TPM1', 'UBC', 'UBB')"
1353,"('MYL7', 'NPPB', 'MYL9', 'TPM1', 'UBC', 'TIMP1')"
1354,"('MYL7', 'NPPB', 'MYL9', 'TPM1', 'UBC', 'HSPB1')"
1355,"('MYL7', 'NPPB', 'MYL9', 'TPM1', 'UBC', 'HSPA8')"
1356,"('MYL7', 'NPPB', 'MYL9', 'TPM1', 'UBC', 'FTL')"
1357,"('MYL7', 'NPPB', 'MYL9', 'TPM1', 'UBC', 'FTH1')"
1358,"('MYL7', 'NPPB', 'MYL9', 'TPM1', 'UBB', 'TIMP1')"
1359,"('MYL7', 'NPPB', 'MYL9', 'TPM1', 'UBB', 'HSPB1')"
1360,"('MYL7', 'NPPB', 'MYL9', 'TPM1', 'UBB', 'HSPA8')"
1361,"('MYL7', 'NPPB', 'MYL9', 'TPM1', 'UBB', 'FTL')"
1362,"('MYL7', 'NPPB', 'MYL9', 'TPM1', 'UBB', 'FTH1')"
1363,"('MYL7', 'NPPB', 'MYL9', 'TPM1', 'TIMP1', 'HSPB1')"
1364,"('MYL7', 'NPPB', 'MYL9', 'TPM1', 'TIMP1', 'HSPA8')"
1365,"('MYL7', 'NPPB', 'MYL9', 'TPM1', 'TIMP1', 'FTL')"
1366,"('MYL7', 'NPPB', 'MYL9', 'TPM1', 'TIMP1', 'FTH1')"
1367,"('MYL7', 'NPPB', 'MYL9', 'TPM1', 'HSPB1', 'HSPA8')"
1368,"('MYL7', 'NPPB', 'MYL9', 'TPM1', 'HSPB1', 'FTL')"
1369,"('MYL7', 'NPPB', 'MYL9', 'TPM1', 'HSPB1', 'FTH1')"
1370,"('MYL7', 'NPPB', 'MYL9', 'TPM1', 'HSPA8', 'FTL')"
1371,"('MYL7', 'NPPB', 'MYL9', 'TPM1', 'HSPA8', 'FTH1')"
1372,"('MYL7', 'NPPB', 'MYL9', 'TPM1', 'FTL', 'FTH1')"
1373,"('MYL7', 'NPPB', 'MYL9', 'UBC', 'UBB', 'TIMP1')"
1374,"('MYL7', 'NPPB', 'MYL9', 'UBC', 'UBB', 'HSPB1')"
1375,"('MYL7', 'NPPB', 'MYL9', 'UBC', 'UBB', 'HSPA8')"
1376,"('MYL7', 'NPPB', 'MYL9', 'UBC', 'UBB', 'FTL')"
1377,"('MYL7', 'NPPB', 'MYL9', 'UBC', 'UBB', 'FTH1')"
1378,"('MYL7', 'NPPB', 'MYL9', 'UBC', 'TIMP1', 'HSPB1')"
1379,"('MYL7', 'NPPB', 'MYL9', 'UBC', 'TIMP1', 'HSPA8')"
1380,"('MYL7', 'NPPB', 'MYL9', 'UBC', 'TIMP1', 'FTL')"
1381,"('MYL7', 'NPPB', 'MYL9', 'UBC', 'TIMP1', 'FTH1')"
1382,"('MYL7', 'NPPB', 'MYL9', 'UBC', 'HSPB1', 'HSPA8')"
1383,"('MYL7', 'NPPB', 'MYL9', 'UBC', 'HSPB1', 'FTL')"
1384,"('MYL7', 'NPPB', 'MYL9', 'UBC', 'HSPB1', 'FTH1')"
1385,"('MYL7', 'NPPB', 'MYL9', 'UBC', 'HSPA8', 'FTL')"
1386,"('MYL7', 'NPPB', 'MYL9', 'UBC', 'HSPA8', 'FTH1')"
1387,"('MYL7', 'NPPB', 'MYL9', 'UBC', 'FTL', 'FTH1')"
1388,"('MYL7', 'NPPB', 'MYL9', 'UBB', 'TIMP1', 'HSPB1')"
1389,"('MYL7', 'NPPB', 'MYL9', 'UBB', 'TIMP1', 'HSPA8')"
1390,"('MYL7', 'NPPB', 'MYL9', 'UBB', 'TIMP1', 'FTL')"
1391,"('MYL7', 'NPPB', 'MYL9', 'UBB', 'TIMP1', 'FTH1')"
1392,"('MYL7', 'NPPB', 'MYL9', 'UBB', 'HSPB1', 'HSPA8')"
1393,"('MYL7', 'NPPB', 'MYL9', 'UBB', 'HSPB1', 'FTL')"
1394,"('MYL7', 'NPPB', 'MYL9', 'UBB', 'HSPB1', 'FTH1')"
1395,"('MYL7', 'NPPB', 'MYL9', 'UBB', 'HSPA8', 'FTL')"
1396,"('MYL7', 'NPPB', 'MYL9', 'UBB', 'HSPA8', 'FTH1')"
1397,"('MYL7', 'NPPB', 'MYL9', 'UBB', 'FTL', 'FTH1')"
1398,"('MYL7', 'NPPB', 'MYL9', 'TIMP1', 'HSPB1', 'HSPA8')"
1399,"('MYL7', 'NPPB', 'MYL9', 'TIMP1', 'HSPB1', 'FTL')"
1400,"('MYL7', 'NPPB', 'MYL9', 'TIMP1', 'HSPB1', 'FTH1')"
1401,"('MYL7', 'NPPB', 'MYL9', 'TIMP1', 'HSPA8', 'FTL')"
1402,"('MYL7', 'NPPB', 'MYL9', 'TIMP1', 'HSPA8', 'FTH1')"
1403,"('MYL7', 'NPPB', 'MYL9', 'TIMP1', 'FTL', 'FTH1')"
1404,"('MYL7', 'NPPB', 'MYL9', 'HSPB1', 'HSPA8', 'FTL')"
1405,"('MYL7', 'NPPB', 'MYL9', 'HSPB1', 'HSPA8', 'FTH1')"
1406,"('MYL7', 'NPPB', 'MYL9', 'HSPB1', 'FTL', 'FTH1')"
1407,"('MYL7', 'NPPB', 'MYL9', 'HSPA8', 'FTL', 'FTH1')"
1408,"('MYL7', 'NPPB', 'TNNC1', 'MYL4', 'TPM1', 'UBC')"
1409,"('MYL7', 'NPPB', 'TNNC1', 'MYL4', 'TPM1', 'UBB')"
1410,"('MYL7', 'NPPB', 'TNNC1', 'MYL4', 'TPM1', 'TIMP1')"
1411,"('MYL7', 'NPPB', 'TNNC1', 'MYL4', 'TPM1', 'HSPB1')"
1412,"('MYL7', 'NPPB', 'TNNC1', 'MYL4', 'TPM1', 'HSPA8')"
1413,"('MYL7', 'NPPB', 'TNNC1', 'MYL4', 'TPM1', 'FTL')"
1414,"('MYL7', 'NPPB', 'TNNC1', 'MYL4', 'TPM1', 'FTH1')"
1415,"('MYL7', 'NPPB', 'TNNC1', 'MYL4', 'UBC', 'UBB')"
1416,"('MYL7', 'NPPB', 'TNNC1', 'MYL4', 'UBC', 'TIMP1')"
1417,"('MYL7', 'NPPB', 'TNNC1', 'MYL4', 'UBC', 'HSPB1')"
1418,"('MYL7', 'NPPB', 'TNNC1', 'MYL4', 'UBC', 'HSPA8')"
1419,"('MYL7', 'NPPB', 'TNNC1', 'MYL4', 'UBC', 'FTL')"
1420,"('MYL7', 'NPPB', 'TNNC1', 'MYL4', 'UBC', 'FTH1')"
1421,"('MYL7', 'NPPB', 'TNNC1', 'MYL4', 'UBB', 'TIMP1')"
1422,"('MYL7', 'NPPB', 'TNNC1', 'MYL4', 'UBB', 'HSPB1')"
1423,"('MYL7', 'NPPB', 'TNNC1', 'MYL4', 'UBB', 'HSPA8')"
1424,"('MYL7', 'NPPB', 'TNNC1', 'MYL4', 'UBB', 'FTL')"
1425,"('MYL7', 'NPPB', 'TNNC1', 'MYL4', 'UBB', 'FTH1')"
1426,"('MYL7', 'NPPB', 'TNNC1', 'MYL4', 'TIMP1', 'HSPB1')"
1427,"('MYL7', 'NPPB', 'TNNC1', 'MYL4', 'TIMP1', 'HSPA8')"
1428,"('MYL7', 'NPPB', 'TNNC1', 'MYL4', 'TIMP1', 'FTL')"
1429,"('MYL7', 'NPPB', 'TNNC1', 'MYL4', 'TIMP1', 'FTH1')"
1430,"('MYL7', 'NPPB', 'TNNC1', 'MYL4', 'HSPB1', 'HSPA8')"
1431,"('MYL7', 'NPPB', 'TNNC1', 'MYL4', 'HSPB1', 'FTL')"
1432,"('MYL7', 'NPPB', 'TNNC1', 'MYL4', 'HSPB1', 'FTH1')"
1433,"('MYL7', 'NPPB', 'TNNC1', 'MYL4', 'HSPA8', 'FTL')"
1434,"('MYL7', 'NPPB', 'TNNC1', 'MYL4', 'HSPA8', 'FTH1')"
1435,"('MYL7', 'NPPB', 'TNNC1', 'MYL4', 'FTL', 'FTH1')"
1436,"('MYL7', 'NPPB', 'TNNC1', 'TPM1', 'UBC', 'UBB')"
1437,"('MYL7', 'NPPB', 'TNNC1', 'TPM1', 'UBC', 'TIMP1')"
1438,"('MYL7', 'NPPB', 'TNNC1', 'TPM1', 'UBC', 'HSPB1')"
1439,"('MYL7', 'NPPB', 'TNNC1', 'TPM1', 'UBC', 'HSPA8')"
1440,"('MYL7', 'NPPB', 'TNNC1', 'TPM1', 'UBC', 'FTL')"
1441,"('MYL7', 'NPPB', 'TNNC1', 'TPM1', 'UBC', 'FTH1')"
1442,"('MYL7', 'NPPB', 'TNNC1', 'TPM1', 'UBB', 'TIMP1')"
1443,"('MYL7', 'NPPB', 'TNNC1', 'TPM1', 'UBB', 'HSPB1')"
1444,"('MYL7', 'NPPB', 'TNNC1', 'TPM1', 'UBB', 'HSPA8')"
1445,"('MYL7', 'NPPB', 'TNNC1', 'TPM1', 'UBB', 'FTL')"
1446,"('MYL7', 'NPPB', 'TNNC1', 'TPM1', 'UBB', 'FTH1')"
1447,"('MYL7', 'NPPB', 'TNNC1', 'TPM1', 'TIMP1', 'HSPB1')"
1448,"('MYL7', 'NPPB', 'TNNC1', 'TPM1', 'TIMP1', 'HSPA8')"
1449,"('MYL7', 'NPPB', 'TNNC1', 'TPM1', 'TIMP1', 'FTL')"
1450,"('MYL7', 'NPPB', 'TNNC1', 'TPM1', 'TIMP1', 'FTH1')"
1451,"('MYL7', 'NPPB', 'TNNC1', 'TPM1', 'HSPB1', 'HSPA8')"
1452,"('MYL7', 'NPPB', 'TNNC1', 'TPM1', 'HSPB1', 'FTL')"
1453,"('MYL7', 'NPPB', 'TNNC1', 'TPM1', 'HSPB1', 'FTH1')"
1454,"('MYL7', 'NPPB', 'TNNC1', 'TPM1', 'HSPA8', 'FTL')"
1455,"('MYL7', 'NPPB', 'TNNC1', 'TPM1', 'HSPA8', 'FTH1')"
1456,"('MYL7', 'NPPB', 'TNNC1', 'TPM1', 'FTL', 'FTH1')"
1457,"('MYL7', 'NPPB', 'TNNC1', 'UBC', 'UBB', 'TIMP1')"
1458,"('MYL7', 'NPPB', 'TNNC1', 'UBC', 'UBB', 'HSPB1')"
1459,"('MYL7', 'NPPB', 'TNNC1', 'UBC', 'UBB', 'HSPA8')"
1460,"('MYL7', 'NPPB', 'TNNC1', 'UBC', 'UBB', 'FTL')"
1461,"('MYL7', 'NPPB', 'TNNC1', 'UBC', 'UBB', 'FTH1')"
1462,"('MYL7', 'NPPB', 'TNNC1', 'UBC', 'TIMP1', 'HSPB1')"
1463,"('MYL7', 'NPPB', 'TNNC1', 'UBC', 'TIMP1', 'HSPA8')"
1464,"('MYL7', 'NPPB', 'TNNC1', 'UBC', 'TIMP1', 'FTL')"
1465,"('MYL7', 'NPPB', 'TNNC1', 'UBC', 'TIMP1', 'FTH1')"
1466,"('MYL7', 'NPPB', 'TNNC1', 'UBC', 'HSPB1', 'HSPA8')"
1467,"('MYL7', 'NPPB', 'TNNC1', 'UBC', 'HSPB1', 'FTL')"
1468,"('MYL7', 'NPPB', 'TNNC1', 'UBC', 'HSPB1', 'FTH1')"
1469,"('MYL7', 'NPPB', 'TNNC1', 'UBC', 'HSPA8', 'FTL')"
1470,"('MYL7', 'NPPB', 'TNNC1', 'UBC', 'HSPA8', 'FTH1')"
1471,"('MYL7', 'NPPB', 'TNNC1', 'UBC', 'FTL', 'FTH1')"
1472,"('MYL7', 'NPPB', 'TNNC1', 'UBB', 'TIMP1', 'HSPB1')"
1473,"('MYL7', 'NPPB', 'TNNC1', 'UBB', 'TIMP1', 'HSPA8')"
1474,"('MYL7', 'NPPB', 'TNNC1', 'UBB', 'TIMP1', 'FTL')"
1475,"('MYL7', 'NPPB', 'TNNC1', 'UBB', 'TIMP1', 'FTH1')"
1476,"('MYL7', 'NPPB', 'TNNC1', 'UBB', 'HSPB1', 'HSPA8')"
1477,"('MYL7', 'NPPB', 'TNNC1', 'UBB', 'HSPB1', 'FTL')"
1478,"('MYL7', 'NPPB', 'TNNC1', 'UBB', 'HSPB1', 'FTH1')"
1479,"('MYL7', 'NPPB', 'TNNC1', 'UBB', 'HSPA8', 'FTL')"
1480,"('MYL7', 'NPPB', 'TNNC1', 'UBB', 'HSPA8', 'FTH1')"
1481,"('MYL7', 'NPPB', 'TNNC1', 'UBB', 'FTL', 'FTH1')"
1482,"('MYL7', 'NPPB', 'TNNC1', 'TIMP1', 'HSPB1', 'HSPA8')"
1483,"('MYL7', 'NPPB', 'TNNC1', 'TIMP1', 'HSPB1', 'FTL')"
1484,"('MYL7', 'NPPB', 'TNNC1', 'TIMP1', 'HSPB1', 'FTH1')"
1485,"('MYL7', 'NPPB', 'TNNC1', 'TIMP1', 'HSPA8', 'FTL')"
1486,"('MYL7', 'NPPB', 'TNNC1', 'TIMP1', 'HSPA8', 'FTH1')"
1487,"('MYL7', 'NPPB', 'TNNC1', 'TIMP1', 'FTL', 'FTH1')"
1488,"('MYL7', 'NPPB', 'TNNC1', 'HSPB1', 'HSPA8', 'FTL')"
1489,"('MYL7', 'NPPB', 'TNNC1', 'HSPB1', 'HSPA8', 'FTH1')"
1490,"('MYL7', 'NPPB', 'TNNC1', 'HSPB1', 'FTL', 'FTH1')"
1491,"('MYL7', 'NPPB', 'TNNC1', 'HSPA8', 'FTL', 'FTH1')"
1492,"('MYL7', 'NPPB', 'MYL4', 'TPM1', 'UBC', 'UBB')"
1493,"('MYL7', 'NPPB', 'MYL4', 'TPM1', 'UBC', 'TIMP1')"
1494,"('MYL7', 'NPPB', 'MYL4', 'TPM1', 'UBC', 'HSPB1')"
1495,"('MYL7', 'NPPB', 'MYL4', 'TPM1', 'UBC', 'HSPA8')"
1496,"('MYL7', 'NPPB', 'MYL4', 'TPM1', 'UBC', 'FTL')"
1497,"('MYL7', 'NPPB', 'MYL4', 'TPM1', 'UBC', 'FTH1')"
1498,"('MYL7', 'NPPB', 'MYL4', 'TPM1', 'UBB', 'TIMP1')"
1499,"('MYL7', 'NPPB', 'MYL4', 'TPM1', 'UBB', 'HSPB1')"
1500,"('MYL7', 'NPPB', 'MYL4', 'TPM1', 'UBB', 'HSPA8')"
1501,"('MYL7', 'NPPB', 'MYL4', 'TPM1', 'UBB', 'FTL')"
1502,"('MYL7', 'NPPB', 'MYL4', 'TPM1', 'UBB', 'FTH1')"
1503,"('MYL7', 'NPPB', 'MYL4', 'TPM1', 'TIMP1', 'HSPB1')"
1504,"('MYL7', 'NPPB', 'MYL4', 'TPM1', 'TIMP1', 'HSPA8')"
1505,"('MYL7', 'NPPB', 'MYL4', 'TPM1', 'TIMP1', 'FTL')"
1506,"('MYL7', 'NPPB', 'MYL4', 'TPM1', 'TIMP1', 'FTH1')"
1507,"('MYL7', 'NPPB', 'MYL4', 'TPM1', 'HSPB1', 'HSPA8')"
1508,"('MYL7', 'NPPB', 'MYL4', 'TPM1', 'HSPB1', 'FTL')"
1509,"('MYL7', 'NPPB', 'MYL4', 'TPM1', 'HSPB1', 'FTH1')"
1510,"('MYL7', 'NPPB', 'MYL4', 'TPM1', 'HSPA8', 'FTL')"
1511,"('MYL7', 'NPPB', 'MYL4', 'TPM1', 'HSPA8', 'FTH1')"
1512,"('MYL7', 'NPPB', 'MYL4', 'TPM1', 'FTL', 'FTH1')"
1513,"('MYL7', 'NPPB', 'MYL4', 'UBC', 'UBB', 'TIMP1')"
1514,"('MYL7', 'NPPB', 'MYL4', 'UBC', 'UBB', 'HSPB1')"
1515,"('MYL7', 'NPPB', 'MYL4', 'UBC', 'UBB', 'HSPA8')"
1516,"('MYL7', 'NPPB', 'MYL4', 'UBC', 'UBB', 'FTL')"
1517,"('MYL7', 'NPPB', 'MYL4', 'UBC', 'UBB', 'FTH1')"
1518,"('MYL7', 'NPPB', 'MYL4', 'UBC', 'TIMP1', 'HSPB1')"
1519,"('MYL7', 'NPPB', 'MYL4', 'UBC', 'TIMP1', 'HSPA8')"
1520,"('MYL7', 'NPPB', 'MYL4', 'UBC', 'TIMP1', 'FTL')"
1521,"('MYL7', 'NPPB', 'MYL4', 'UBC', 'TIMP1', 'FTH1')"
1522,"('MYL7', 'NPPB', 'MYL4', 'UBC', 'HSPB1', 'HSPA8')"
1523,"('MYL7', 'NPPB', 'MYL4', 'UBC', 'HSPB1', 'FTL')"
1524,"('MYL7', 'NPPB', 'MYL4', 'UBC', 'HSPB1', 'FTH1')"
1525,"('MYL7', 'NPPB', 'MYL4', 'UBC', 'HSPA8', 'FTL')"
1526,"('MYL7', 'NPPB', 'MYL4', 'UBC', 'HSPA8', 'FTH1')"
1527,"('MYL7', 'NPPB', 'MYL4', 'UBC', 'FTL', 'FTH1')"
1528,"('MYL7', 'NPPB', 'MYL4', 'UBB', 'TIMP1', 'HSPB1')"
1529,"('MYL7', 'NPPB', 'MYL4', 'UBB', 'TIMP1', 'HSPA8')"
1530,"('MYL7', 'NPPB', 'MYL4', 'UBB', 'TIMP1', 'FTL')"
1531,"('MYL7', 'NPPB', 'MYL4', 'UBB', 'TIMP1', 'FTH1')"
1532,"('MYL7', 'NPPB', 'MYL4', 'UBB', 'HSPB1', 'HSPA8')"
1533,"('MYL7', 'NPPB', 'MYL4', 'UBB', 'HSPB1', 'FTL')"
1534,"('MYL7', 'NPPB', 'MYL4', 'UBB', 'HSPB1', 'FTH1')"
1535,"('MYL7', 'NPPB', 'MYL4', 'UBB', 'HSPA8', 'FTL')"
1536,"('MYL7', 'NPPB', 'MYL4', 'UBB', 'HSPA8', 'FTH1')"
1537,"('MYL7', 'NPPB', 'MYL4', 'UBB', 'FTL', 'FTH1')"
1538,"('MYL7', 'NPPB', 'MYL4', 'TIMP1', 'HSPB1', 'HSPA8')"
1539,"('MYL7', 'NPPB', 'MYL4', 'TIMP1', 'HSPB1', 'FTL')"
1540,"('MYL7', 'NPPB', 'MYL4', 'TIMP1', 'HSPB1', 'FTH1')"
1541,"('MYL7', 'NPPB', 'MYL4', 'TIMP1', 'HSPA8', 'FTL')"
1542,"('MYL7', 'NPPB', 'MYL4', 'TIMP1', 'HSPA8', 'FTH1')"
1543,"('MYL7', 'NPPB', 'MYL4', 'TIMP1', 'FTL', 'FTH1')"
1544,"('MYL7', 'NPPB', 'MYL4', 'HSPB1', 'HSPA8', 'FTL')"
1545,"('MYL7', 'NPPB', 'MYL4', 'HSPB1', 'HSPA8', 'FTH1')"
1546,"('MYL7', 'NPPB', 'MYL4', 'HSPB1', 'FTL', 'FTH1')"
1547,"('MYL7', 'NPPB', 'MYL4', 'HSPA8', 'FTL', 'FTH1')"
